Year,Carrier,Total
2016,TA,9435
2016,AA,25193
2016,MQ,2071
2016,YX,956
2016,5D,3356
2016,YX,3175
2016,AA,10761
2016,AA,10827
2016,UP,16386
2016,YX,24493
2016,LF,12
2016,VJT,3
2016,AF,8487
2016,AA,29296
2016,AA,16605
2016,YX,2516
2016,AA,8291
2016,BW,7965
2016,AA,20418
2016,EE,655
2016,AA,1149
2016,XP,119
2016,YX,425
2016,CM,46307
2016,AA,16488
2016,YX,3110
2016,LA,1750
2016,AA,36406
2016,XP,150
2016,WL,4469
2016,GL,1580
2016,4M,2144
2016,09Q,5235
2016,23Q,149
2016,EE,1616
2016,AA,1128
2016,YX,214
2016,TA,7653
2016,AA,12294
2016,TA,4578
2016,AA,13641
2016,LA,34996
2016,AA,12999
2016,AA,1023
2016,WL,210
2016,09Q,276
2016,EE,1229
2016,8I,561
2016,AA,42068
2016,AA,33510
2016,EE,1051
2016,AA,10157
2016,CRV,5
2016,AA,4903
2016,MQ,461
2016,09Q,799
2016,EE,2396
2016,AA,16312
2016,SU,4062
2016,AA,14673
2016,AA,13501
2016,AA,21414
2016,XL,7397
2016,AA,9342
2016,OS,10659
2016,AA,4280
2016,AA,18408
2016,RV,4261
2016,AA,24346
2016,13Q,2
2016,RV,14753
2016,LX,13711
2016,YX,985
2016,UA,64
2016,WN,1071
2016,AY,239
2016,CX,271
2016,LH,293
2016,UA,265
2016,WN,137
2016,EV,50
2016,ZX,3718
2016,VS,419
2016,15Q,9
2016,04Q,6
2016,NLQ,3
2016,13Q,6
2016,9K,244
2016,DL,132
2016,EV,47
2016,DL,44469
2016,AF,13246
2016,DL,15440
2016,DL,4295
2016,SY,1286
2016,DL,11019
2016,DE,5907
2016,FI,12455
2016,DL,11384
2016,DL,13202
2016,UA,267
2016,0CQ,9
2016,DL,15993
2016,OO,4413
2016,9E,4354
2016,9E,7886
2016,9E,8341
2016,EV,64
2016,DL,17803
2016,UA,146
2016,DL,6404
2016,OO,3325
2016,9E,76
2016,CP,8361
2016,9E,8360
2016,DL,18471
2016,DL,6680
2016,UA,60
2016,ZX,10808
2016,9E,5960
2016,EV,4852
2016,13Q,3
2016,UA,114
2016,AM,1720
2016,DL,1041
2016,AA,178
2016,UA,1254
2016,XP,185
2016,UA,166
2016,CM,3671
2016,09Q,889
2016,QK,3574
2016,13Q,6
2016,AC,91
2016,04Q,2
2016,04Q,11
2016,14Q,4
2016,14Q,4
2016,WS,1622
2016,DY,7192
2016,Y4,2464
2016,Y4,1372
2016,DY,7005
2016,Y4,6012
2016,Y4,4752
2016,DY,5048
2016,S4,1833
2016,Y4,1303
2016,AC,33
2016,WS,9332
2016,RV,3819
2016,AA,236
2016,AA,156
2016,13Q,7
2016,8E,64
2016,8E,24
2016,AM,4835
2016,Y4,9537
2016,CRV,9
2016,VJT,2
2016,VJT,7
2016,RJ,13664
2016,KL,15554
2016,UA,9391
2016,SK,14893
2016,UA,1560
2016,EY,21944
2016,UA,13528
2016,AF,11206
2016,AA,8831
2016,UA,13941
2016,AA,10625
2016,UA,21156
2016,F9,9847
2016,SK,14399
2016,AI,18888
2016,QR,20438
2016,EI,31240
2016,AA,13598
2016,UA,9529
2016,AA,9987
2016,EK,20522
2016,UA,8676
2016,AZ,12352
2016,AA,11928
2016,UA,14036
2016,LH,39653
2016,UA,27706
2016,KX,716
2016,AM,10499
2016,Y4,3075
2016,UA,10092
2016,AY,11214
2016,CX,14159
2016,UA,14059
2016,KE,13676
2016,OZ,10869
2016,TK,16005
2016,TK,16005
2016,FI,7627
2016,BA,28407
2016,VS,11487
2016,AA,46146
2016,UA,25841
2016,UA,1496
2016,XP,964
2016,IB,19690
2016,AA,8225
2016,AA,1347
2016,UA,1573
2016,XP,2153
2016,AM,26299
2016,UA,9676
2016,Y4,10393
2016,OO,7830
2016,Y4,2905
2016,LH,16440
2016,UA,14301
2016,UA,1235
2016,JL,12575
2016,NH,23849
2016,AA,11377
2016,UA,14819
2016,AA,10817
2016,UA,20552
2016,HU,11947
2016,CM,8955
2016,AA,1395
2016,UA,10158
2016,F9,10454
2016,AA,11762
2016,MU,14623
2016,UA,19155
2016,AS,1256
2016,UA,2792
2016,TA,4824
2016,AA,1376
2016,UA,2713
2016,XP,1318
2016,UA,2759
2016,BA,238
2016,UA,7909
2016,AA,160
2016,AB,15208
2016,OS,17469
2016,LO,22694
2016,MQ,4864
2016,AX,50
2016,OO,2226
2016,EV,2066
2016,S5,1428
2016,YX,2761
2016,EV,2667
2016,AX,5412
2016,OO,5656
2016,EV,4275
2016,YX,73
2016,KV,19033
2016,AC,5202
2016,UA,32897
2016,OO,978
2016,EV,6163
2016,UA,8679
2016,WS,8518
2016,OO,6702
2016,S5,1513
2016,YX,135
2016,AC,18672
2016,AA,139
2016,UA,21647
2016,OO,8104
2016,EV,5398
2016,MQ,15808
2016,YX,55
2016,G7,139
2016,KV,16066
2016,LX,22482
2016,AA,107
2016,AA,110
2016,AX,49
2016,AA,129
2016,UP,3291
2016,3M,1326
2016,3M,380
2016,B6,145
2016,AA,156
2016,13Q,10
2016,DL,15691
2016,DE,7759
2016,Y4,4270
2016,FI,5443
2016,DL,11658
2016,DL,277
2016,QX,8292
2016,QK,13992
2016,14Q,12
2016,QK,6755
2016,AC,5553
2016,ZX,16
2016,AA,8502
2016,AA,15731
2016,AA,3826
2016,AA,11803
2016,AA,7055
2016,UA,218
2016,AA,7368
2016,DL,7352
2016,AA,10610
2016,UA,201
2016,AA,25922
2016,UA,338
2016,F9,7570
2016,QR,14629
2016,AA,13023
2016,AA,13605
2016,YX,581
2016,LH,15628
2016,AA,12361
2016,AA,1223
2016,AA,8434
2016,BA,23645
2016,DL,5338
2016,AA,13947
2016,UA,164
2016,TP,487
2016,AA,8454
2016,AA,12658
2016,AA,9480
2016,AA,21831
2016,AA,11678
2016,AA,8787
2016,UA,122
2016,5Y,60
2016,AA,2844
2016,UA,158
2016,AA,16632
2016,F9,5767
2016,09Q,141
2016,AA,2440
2016,AA,8062
2016,B6,162
2016,AA,6603
2016,AA,13241
2016,ZW,4593
2016,YX,799
2016,ZW,4683
2016,ZW,2488
2016,ZW,14363
2016,QK,4023
2016,UA,74
2016,UA,63
2016,ZW,11268
2016,ZX,737
2016,YX,2871
2016,KV,12955
2016,AA,8216
2016,AA,19556
2016,Y4,2258
2016,AA,128
2016,YV,8395
2016,Y4,4102
2016,YV,2302
2016,BA,18503
2016,AA,8370
2016,AA,956
2016,YV,2864
2016,AA,10683
2016,AA,25833
2016,AA,1230
2016,AA,15581
2016,WS,8469
2016,RV,3138
2016,AC,51
2016,WS,2583
2016,RV,7654
2016,AA,1144
2016,09Q,59
2016,KL,313
2016,DL,7566
2016,DL,1355
2016,AA,1052
2016,G4,4132
2016,UA,138
2016,AA,226
2016,DL,150
2016,UA,163
2016,DL,111
2016,UA,164
2016,DL,150
2016,G4,2640
2016,UA,158
2016,PD,2139
2016,QK,140
2016,ZX,8924
2016,PH,9371
2016,XP,876
2016,09Q,1167
2016,23Q,591
2016,WS,1518
2016,WS,4387
2016,13Q,6
2016,KV,60
2016,DE,3698
2016,S4,1173
2016,VR,3049
2016,04Q,1
2016,AC,82
2016,SVW,8
2016,SVW,2
2016,15Q,2
2016,04Q,8
2016,04Q,8
2016,ZX,18
2016,KAH,2
2016,KAH,7
2016,KAH,6
2016,AA,148
2016,LF,58
2016,DL,8413
2016,DL,1347
2016,AA,1111
2016,AA,10109
2016,UA,168
2016,UA,114
2016,DL,151
2016,ZX,8178
2016,UA,175
2016,AA,172
2016,UA,142
2016,04Q,4
2016,WN,141
2016,UA,161
2016,UA,252
2016,AA,108
2016,UA,122
2016,UA,145
2016,WN,141
2016,UA,132
2016,Y4,3698
2016,VJT,8
2016,VJT,4
2016,ZW,43
2016,ZX,2073
2016,KAH,5
2016,VJT,6
2016,SY,1474
2016,AB,8428
2016,AA,139
2016,3M,410
2016,AA,127
2016,WS,4592
2016,RV,4167
2016,BA,18695
2016,Y4,5362
2016,AS,177
2016,JL,9323
2016,AS,3380
2016,AS,18763
2016,NK,6016
2016,WS,3667
2016,14Q,20
2016,RV,7240
2016,WS,5624
2016,UA,69
2016,RV,14739
2016,0WQ,4
2016,AA,124
2016,YV,76
2016,WN,8507
2016,UA,3139
2016,AA,151
2016,YV,73
2016,Y4,5182
2016,4O,2521
2016,09Q,60
2016,AA,147
2016,5D,10478
2016,OO,69
2016,4O,14959
2016,5D,2637
2016,YV,72
2016,4O,3899
2016,AA,214
2016,AA,140
2016,09Q,45
2016,09Q,105
2016,YV,76
2016,FP,2
2016,13Q,1
2016,EV,47
2016,14Q,2
2016,DL,27853
2016,DL,16131
2016,EK,34835
2016,LH,21317
2016,DE,8146
2016,Y4,3441
2016,DL,12625
2016,KE,13959
2016,DL,11965
2016,OZ,16030
2016,FI,15814
2016,BA,27111
2016,DL,10678
2016,DL,218
2016,DL,19437
2016,NH,9039
2016,AA,182
2016,DL,12466
2016,HU,15730
2016,DL,11904
2016,HU,6450
2016,BR,19007
2016,OO,18781
2016,QX,6630
2016,QX,15285
2016,AS,7828
2016,QK,16719
2016,OO,3967
2016,CP,23263
2016,QX,10317
2016,QK,7035
2016,OO,11662
2016,QX,10890
2016,OO,10313
2016,DL,146
2016,AC,16030
2016,OR,2988
2016,BY,2389
2016,TB,1104
2016,BY,1781
2016,BY,827
2016,PY,1053
2016,WL,90
2016,BY,4418
2016,BY,5600
2016,BY,7734
2016,4O,4603
2016,BY,2973
2016,XP,279
2016,BY,522
2016,N8,1068
2016,NZ,17985
2016,UA,5076
2016,KL,26909
2016,EY,14078
2016,AAB,2
2016,CZ,7531
2016,AF,45737
2016,UA,14513
2016,SE,6898
2016,UA,22529
2016,VX,2176
2016,SK,14744
2016,PR,448
2016,UA,7393
2016,AI,5688
2016,EI,14973
2016,AB,9859
2016,EK,27484
2016,LH,29107
2016,UA,38135
2016,AM,8494
2016,Y4,15670
2016,UA,2684
2016,SQ,15971
2016,CX,43676
2016,UA,21126
2016,JL,12019
2016,UA,13590
2016,KE,19234
2016,SQ,14478
2016,UA,19347
2016,OZ,16978
2016,TK,15009
2016,TK,15009
2016,WW,14324
2016,UA,12141
2016,BA,39288
2016,VS,28693
2016,UA,33783
2016,AM,18130
2016,UA,16431
2016,Y4,290
2016,PR,26165
2016,LH,17230
2016,FJ,3699
2016,NH,14278
2016,UA,19387
2016,UA,224
2016,15Q,5
2016,CA,18345
2016,UA,20858
2016,CM,8961
2016,MU,14047
2016,UA,21971
2016,AS,11362
2016,UA,11113
2016,VX,2365
2016,TA,11228
2016,UA,13911
2016,AS,8402
2016,UA,11190
2016,VX,8197
2016,0WQ,1
2016,QF,15444
2016,UA,13790
2016,UA,6666
2016,CI,20200
2016,UA,13425
2016,BR,34473
2016,CZ,5297
2016,UA,4852
2016,AC,18864
2016,AC,31407
2016,UA,42420
2016,WS,7134
2016,OO,996
2016,14Q,4
2016,UA,1412
2016,QK,4489
2016,WS,9445
2016,OO,7908
2016,OO,3715
2016,14Q,2
2016,BA,186
2016,AC,53667
2016,LX,22182
2016,ZX,8
2016,1YQ,62
2016,1YQ,38
2016,LH,10308
2016,AS,9484
2016,Y4,13195
2016,CRV,1
2016,BA,11203
2016,NH,8417
2016,HU,8624
2016,AS,9270
2016,14Q,7
2016,QK,8540
2016,AA,108
2016,B6,183
2016,AV,5706
2016,09Q,1152
2016,Y4,2676
2016,AAT,221
2016,9K,2817
2016,3SD,533
2016,DE,2283
2016,AA,171
2016,IB,5839
2016,UX,4588
2016,04Q,44
2016,AA,149
2016,XP,882
2016,23Q,298
2016,3SD,1063
2016,CM,15522
2016,XP,7434
2016,WL,1628
2016,GL,439
2016,B6,17848
2016,09Q,11187
2016,23Q,2156
2016,04Q,934
2016,XP,354
2016,WL,7827
2016,B6,22018
2016,09Q,59
2016,EE,9
2016,B6,9678
2016,09Q,149
2016,AA,553
2016,3SD,548
2016,9K,539
2016,1YQ,34
2016,WS,1056
2016,KL,4975
2016,DL,11867
2016,DL,12008
2016,DL,8680
2016,OO,2575
2016,DL,10603
2016,DL,7444
2016,DL,1548
2016,OO,1239
2016,DL,1432
2016,OO,521
2016,CP,8162
2016,OO,7988
2016,AC,5306
2016,DL,7658
2016,EE,28
2016,AM,10529
2016,Y4,10272
2016,AM,6943
2016,WN,8330
2016,WN,7682
2016,AS,3875
2016,WN,9898
2016,AS,4666
2016,WS,6977
2016,0WQ,4
2016,3U,5018
2016,1BQ,1303
2016,HX,2805
2016,OZ,17298
2016,7C,20938
2016,1BQ,2001
2016,DL,8285
2016,MU,8018
2016,OZ,2657
2016,7C,495
2016,3U,10150
2016,RV,1164
2016,Y4,137
2016,F9,13678
2016,AM,185
2016,XP,789
2016,XP,2445
2016,AM,157
2016,XP,2528
2016,XP,866
2016,ZX,4934
2016,AAT,309
2016,UP,104
2016,04Q,48
2016,VJT,4
2016,14Q,6
2016,14Q,7
2016,OO,74
2016,8E,33
2016,SK,231
2016,UA,243
2016,AA,240
2016,AX,49
2016,ZX,2279
2016,VJT,5
2016,VJT,2
2016,LF,37
2016,27Q,3
2016,FP,5
2016,26Q,10
2016,VJT,1
2016,VJT,10
2016,2AQ,5
2016,12Q,2
2016,15Q,1
2016,0RQ,4
2016,TIQ,3
2016,VJT,4
2016,0CQ,2
2016,0RQ,1
2016,0RQ,2
2016,0RQ,2
2016,04Q,6
2016,04Q,3
2016,ZX,9
2016,ZX,8
2016,04Q,2
2016,13Q,64
2016,DL,156
2016,LF,57
2016,DL,1178
2016,09Q,659
2016,LH,10844
2016,KX,5343
2016,AA,3016
2016,WL,248
2016,B6,2122
2016,09Q,1215
2016,EE,175
2016,AA,1156
2016,BA,13647
2016,VJT,3
2016,3M,266
2016,3M,1433
2016,CM,4399
2016,WL,522
2016,B6,1078
2016,09Q,883
2016,RV,2188
2016,WS,4171
2016,RV,15341
2016,8R,6500
2016,VJT,4
2016,AA,183
2016,YV,129
2016,WN,126
2016,AA,124
2016,AF,329
2016,DL,229
2016,DL,196
2016,15Q,2
2016,VJT,1
2016,PPQ,1
2016,KAH,2
2016,KAH,2
2016,KAH,8
2016,KAH,36
2016,AA,148
2016,KV,60
2016,13Q,4
2016,MQ,36
2016,XP,252
2016,EY,237
2016,AA,126
2016,AA,282
2016,DL,171
2016,24Q,2
2016,DE,243
2016,DE,5395
2016,KE,210
2016,FI,2767
2016,NH,230
2016,AC,415
2016,R3,722
2016,DE,222
2016,AC,6959
2016,14Q,8
2016,KL,17744
2016,DL,46589
2016,DL,1498
2016,DL,12607
2016,DL,15515
2016,DL,7989
2016,DL,2488
2016,EV,3989
2016,DL,11015
2016,DL,1970
2016,DL,8305
2016,DL,1038
2016,AF,38926
2016,DL,30284
2016,WN,8013
2016,AM,120
2016,DL,57277
2016,DL,3266
2016,DL,5053
2016,EV,260
2016,QR,13892
2016,DL,15888
2016,DL,10963
2016,EV,754
2016,DL,11884
2016,DL,25016
2016,DL,667
2016,EV,2001
2016,LH,12853
2016,DL,12371
2016,DL,7730
2016,EV,663
2016,DL,10586
2016,DL,609
2016,EV,2457
2016,DL,12106
2016,5Y,72
2016,DL,638
2016,DL,13421
2016,DL,18260
2016,DL,158
2016,KE,15255
2016,TK,16002
2016,TK,16002
2016,DL,15971
2016,DL,8602
2016,BA,11197
2016,VS,25641
2016,DL,22527
2016,DL,15725
2016,DL,10228
2016,DL,7874
2016,DL,13965
2016,VS,13762
2016,DL,30845
2016,DL,6239
2016,AM,1
2016,DL,38877
2016,DL,7804
2016,EV,1217
2016,WN,142
2016,DL,160
2016,EV,10026
2016,DL,11133
2016,DL,5234
2016,DL,30505
2016,DL,16739
2016,DL,7770
2016,DL,7411
2016,EV,791
2016,DL,8009
2016,WN,8346
2016,DL,26919
2016,09Q,573
2016,DL,5310
2016,DL,1232
2016,DL,10551
2016,DL,8060
2016,DL,9958
2016,DL,9368
2016,DL,5567
2016,DL,22533
2016,DL,362
2016,DL,1097
2016,DL,11122
2016,DL,9017
2016,DL,6050
2016,DL,10312
2016,DL,9702
2016,DL,6675
2016,DL,5356
2016,9E,420
2016,EV,11876
2016,DL,2280
2016,DL,18158
2016,9E,4157
2016,EV,10499
2016,KV,14356
2016,DL,10345
2016,UA,254
2016,WN,1571
2016,AA,161
2016,UA,1201
2016,MQ,38
2016,DE,3482
2016,YV,72
2016,Y4,2030
2016,UA,141
2016,AA,297
2016,BA,11097
2016,WN,142
2016,UA,152
2016,AA,150
2016,AA,296
2016,AA,137
2016,UA,151
2016,MQ,82
2016,YV,46
2016,Y4,119
2016,MQ,63
2016,UA,160
2016,UA,124
2016,WN,214
2016,UA,141
2016,EV,40
2016,YV,71
2016,EV,45
2016,UA,256
2016,UA,114
2016,DE,188
2016,QK,3205
2016,MQ,41
2016,WG,185
2016,09Q,757
2016,09Q,120
2016,09Q,15
2016,09Q,349
2016,DL,964
2016,ZX,1634
2016,QK,2576
2016,ZX,1678
2016,EV,47
2016,13Q,3
2016,0QQ,84
2016,KAH,4
2016,KAH,8
2016,KAH,13
2016,14Q,38
2016,KAH,16
2016,KAH,9
2016,VJT,2
2016,DL,420
2016,VJT,2
2016,0UQ,4
2016,1UQ,6
2016,VJT,4
2016,EV,48
2016,AA,195
2016,DL,158
2016,14Q,16
2016,AC,46
2016,DL,54
2016,KAH,1
2016,AM,327
2016,DL,315
2016,AA,485
2016,AM,1
2016,09Q,275
2016,EE,22
2016,27Q,1
2016,WS,3003
2016,ZX,6754
2016,13Q,12
2016,DL,27625
2016,B6,8574
2016,DL,6923
2016,B6,5131
2016,UA,238
2016,AF,25181
2016,DL,11682
2016,AA,6431
2016,EW,4609
2016,DL,1138
2016,AA,848
2016,B6,1090
2016,SK,3686
2016,PBQ,3954
2016,DY,2431
2016,QR,12555
2016,EI,35701
2016,AB,7998
2016,EK,37847
2016,AZ,12959
2016,LH,36281
2016,UA,348
2016,CX,11607
2016,TK,14698
2016,TK,14698
2016,FI,31882
2016,N8,102
2016,WW,13300
2016,DY,10244
2016,BA,57374
2016,VS,14851
2016,DL,7804
2016,TP,14678
2016,S4,3480
2016,IB,13563
2016,AA,244
2016,MT,4839
2016,AM,6501
2016,LH,15083
2016,JL,10167
2016,DY,4932
2016,B6,3880
2016,S4,10848
2016,HU,14935
2016,CM,7099
2016,AA,637
2016,B6,3464
2016,HU,4812
2016,DL,148
2016,B6,8374
2016,EI,12294
2016,X9,12054
2016,B6,7515
2016,S4,3383
2016,LY,4795
2016,QK,5478
2016,WS,4130
2016,QK,3705
2016,PD,21825
2016,QK,13674
2016,14Q,10
2016,AC,29492
2016,WS,11696
2016,ZX,16
2016,13Q,5
2016,KV,10805
2016,LX,24056
2016,23Q,146
2016,09Q,810
2016,09Q,1088
2016,14Q,12
2016,EV,43
2016,PD,72
2016,0WQ,5
2016,0WQ,9
2016,04Q,1
2016,WN,2534
2016,LF,10
2016,WN,11002
2016,DL,1140
2016,AS,473
2016,WG,2030
2016,UA,204
2016,DE,6049
2016,WW,14288
2016,BA,11128
2016,WN,946
2016,WN,11361
2016,WN,2314
2016,WN,10227
2016,UA,165
2016,09Q,870
2016,23Q,1163
2016,WN,228
2016,WN,6537
2016,UA,165
2016,5Y,3
2016,13Q,8
2016,AC,52
2016,ZX,9978
2016,AA,187
2016,DL,213
2016,DL,138
2016,AA,130
2016,13Q,2
2016,VJT,2
2016,13Q,7
2016,AF,275
2016,UA,559
2016,F9,2215
2016,23Q,2156
2016,ZX,8355
2016,AA,617
2016,AA,11178
2016,AA,12278
2016,AA,554
2016,AA,779
2016,AA,1324
2016,AA,10495
2016,AM,367
2016,AA,34807
2016,AA,868
2016,AA,704
2016,AA,11438
2016,AA,13474
2016,OH,1343
2016,AA,13171
2016,AA,9217
2016,AA,28782
2016,AA,748
2016,AA,11740
2016,AA,28500
2016,AA,5099
2016,LH,10978
2016,AA,17757
2016,AA,9899
2016,AA,792
2016,AA,24978
2016,09Q,583
2016,AA,729
2016,AA,4996
2016,AA,596
2016,AA,10289
2016,AA,4151
2016,ZW,2737
2016,ZW,2784
2016,ZX,4466
2016,YX,11685
2016,13Q,4
2016,RV,111
2016,DL,747
2016,09Q,581
2016,ZX,6714
2016,LH,359
2016,LF,6
2016,LF,9
2016,WN,143
2016,AA,180
2016,OO,69
2016,DL,113
2016,DL,9028
2016,DL,502
2016,Y4,1733
2016,WG,1976
2016,G4,281
2016,09Q,580
2016,23Q,1006
2016,ZX,5877
2016,9E,1683
2016,KV,141
2016,G7,64
2016,LF,9
2016,13Q,9
2016,13Q,2
2016,AA,4303
2016,YX,426
2016,QK,3298
2016,QK,5572
2016,ZW,5118
2016,KV,15770
2016,WN,7954
2016,UA,10654
2016,F9,9596
2016,Y4,1193
2016,LH,19418
2016,Y4,2992
2016,FI,5243
2016,BA,19214
2016,UA,592
2016,UA,893
2016,Y4,3067
2016,LH,10615
2016,UA,11899
2016,WN,6399
2016,UA,1073
2016,WN,2289
2016,UA,976
2016,OO,466
2016,S5,3321
2016,YX,132
2016,KV,3311
2016,UA,17785
2016,OO,3701
2016,OO,5271
2016,UA,290
2016,OO,5683
2016,S5,7340
2016,YX,1646
2016,AC,10807
2016,OO,3501
2016,G7,3774
2016,KV,3994
2016,MQ,4950
2016,UA,218
2016,EY,5185
2016,AA,12424
2016,AA,5902
2016,AA,5755
2016,AA,11409
2016,AM,117
2016,DL,140
2016,AA,49102
2016,NK,13059
2016,SY,11553
2016,MQ,4132
2016,AA,8467
2016,SY,1531
2016,QR,18961
2016,EK,18806
2016,AA,10596
2016,WG,187
2016,LH,11448
2016,AA,12915
2016,AA,2426
2016,KX,268
2016,YV,11597
2016,Y4,4972
2016,AA,14866
2016,AA,8455
2016,AA,16140
2016,KE,8832
2016,AA,13473
2016,BA,15764
2016,AA,42723
2016,AA,8777
2016,AA,1406
2016,AA,11597
2016,AA,7567
2016,AA,38443
2016,5D,10087
2016,MQ,20
2016,4O,7374
2016,AA,2506
2016,AA,2757
2016,MQ,2153
2016,YV,15977
2016,Y4,1367
2016,YV,230
2016,MQ,1124
2016,AA,6388
2016,JL,7695
2016,AA,25705
2016,MQ,1825
2016,AA,11753
2016,AA,2369
2016,AA,3039
2016,AA,456
2016,SY,1640
2016,09Q,155
2016,AA,11914
2016,AA,13142
2016,SY,889
2016,AA,548
2016,TA,3904
2016,AA,4631
2016,AA,9997
2016,AA,24820
2016,NK,4156
2016,AA,9284
2016,YV,6641
2016,QF,16622
2016,MQ,2442
2016,AA,4927
2016,MQ,4105
2016,KV,71
2016,AA,23666
2016,AA,14715
2016,WS,5784
2016,AA,20850
2016,KV,12617
2016,MQ,1644
2016,YV,7053
2016,RJ,4217
2016,DL,50425
2016,AF,13599
2016,DL,14619
2016,DL,4955
2016,NK,1120
2016,DL,13285
2016,LH,14367
2016,DL,10672
2016,DL,5246
2016,DL,21935
2016,VS,11940
2016,DL,11625
2016,DL,1182
2016,DL,9391
2016,DL,1236
2016,CP,3538
2016,DL,9612
2016,DL,8702
2016,DL,21071
2016,DL,13815
2016,DL,1122
2016,DL,21394
2016,5Y,82
2016,9E,5119
2016,9E,4201
2016,EV,6519
2016,G7,2888
2016,DL,919
2016,DL,1979
2016,ZX,8736
2016,OO,61
2016,9E,4028
2016,EV,7935
2016,G7,4729
2016,13Q,8
2016,14Q,2
2016,09Q,389
2016,AA,233
2016,09Q,1860
2016,09Q,147
2016,09Q,109
2016,DL,12697
2016,UA,12052
2016,0Q,2
2016,UA,2921
2016,SK,15126
2016,UA,9036
2016,UA,11660
2016,UA,20864
2016,UA,13204
2016,VJT,10
2016,UA,9481
2016,UA,9336
2016,UA,9287
2016,UA,6815
2016,AI,18255
2016,UA,14120
2016,UA,1221
2016,UA,14275
2016,DL,11927
2016,UA,22358
2016,B0,2924
2016,UA,39489
2016,Y4,1138
2016,SK,24467
2016,UA,15076
2016,UA,18841
2016,LH,14490
2016,UA,14683
2016,VJT,6
2016,0Q,2
2016,UA,14774
2016,WG,2384
2016,LH,20572
2016,UA,15105
2016,UA,1729
2016,UA,8728
2016,UA,13109
2016,UA,2950
2016,UA,9198
2016,2KQ,6
2016,UA,10125
2016,CX,18376
2016,UA,14323
2016,FI,11613
2016,AI,3305
2016,BA,23496
2016,VS,15262
2016,UA,47842
2016,UA,7635
2016,UA,2772
2016,TP,14431
2016,UA,11985
2016,B0,1782
2016,IB,106
2016,UA,11578
2016,UA,9059
2016,UA,17024
2016,UA,14165
2016,LH,17128
2016,UA,10975
2016,VJT,13
2016,UA,14996
2016,UA,9067
2016,UA,6151
2016,UA,15151
2016,TP,4316
2016,A0,7118
2016,SK,14236
2016,UA,8870
2016,CA,15123
2016,UA,15380
2016,UA,6636
2016,UA,4413
2016,UA,9686
2016,UA,14698
2016,UA,26080
2016,09Q,1489
2016,UA,15701
2016,UA,1278
2016,UA,2353
2016,EE,92
2016,UA,1196
2016,UA,9861
2016,UA,1313
2016,UA,12620
2016,UA,9620
2016,UA,9704
2016,B6,8481
2016,UA,2000
2016,LY,13575
2016,UA,31371
2016,UA,13027
2016,UA,1045
2016,UA,11660
2016,VJT,14
2016,OS,11470
2016,EV,10721
2016,EV,4838
2016,S5,757
2016,YX,2220
2016,EV,5158
2016,UA,229
2016,PD,44481
2016,QK,7091
2016,EV,5915
2016,YX,2110
2016,KV,802
2016,AC,13938
2016,UA,9381
2016,AC,5760
2016,AC,19991
2016,EV,9281
2016,S5,240
2016,YX,2129
2016,KV,13651
2016,UA,12925
2016,LX,12854
2016,DE,909
2016,NH,230
2016,NH,230
2016,CP,60
2016,Y4,156
2016,AM,6918
2016,Y4,10069
2016,KAH,4
2016,KAH,7
2016,DY,2239
2016,NK,1264
2016,NK,3854
2016,B6,140
2016,B6,7530
2016,3M,2437
2016,AV,8155
2016,B6,7689
2016,NK,9441
2016,09Q,1112
2016,1BQ,645
2016,DY,2190
2016,B6,9896
2016,NK,13093
2016,DY,4439
2016,B6,7791
2016,NK,5013
2016,3M,2176
2016,UP,4363
2016,3M,2054
2016,Y4,2164
2016,3M,486
2016,3M,175
2016,NK,5764
2016,EQ,3964
2016,B6,682
2016,BW,8627
2016,B6,17072
2016,NK,2004
2016,DY,3315
2016,B6,7823
2016,NK,7457
2016,B6,135
2016,BW,7109
2016,B6,8480
2016,NK,9975
2016,B6,7326
2016,NK,7173
2016,B6,7502
2016,Y4,3800
2016,AA,121
2016,NK,7014
2016,MQ,40
2016,3M,2426
2016,WN,6453
2016,UP,21950
2016,B6,28630
2016,MQ,56
2016,VJT,6
2016,9K,599
2016,DY,5001
2016,AA,17619
2016,B6,22224
2016,NK,9990
2016,B6,5294
2016,VJT,4
2016,BW,7410
2016,B6,8126
2016,CM,4779
2016,NK,3267
2016,B6,8205
2016,NK,8379
2016,NK,2851
2016,NK,8564
2016,B6,10844
2016,NK,12408
2016,B6,9082
2016,NK,15299
2016,B6,174
2016,NK,3253
2016,NK,1255
2016,3M,1032
2016,B6,8380
2016,AA,183
2016,AD,14452
2016,AC,707
2016,TS,1377
2016,WS,3095
2016,RV,22971
2016,TS,1408
2016,WS,9384
2016,WG,730
2016,RV,22858
2016,VJT,6
2016,VJT,1
2016,VJT,4
2016,VJT,5
2016,VJT,1
2016,VJT,4
2016,12Q,3
2016,1XQ,5
2016,0QQ,6
2016,VJT,5
2016,VJT,1
2016,12Q,2
2016,0QQ,4
2016,04Q,1
2016,27Q,4
2016,2TQ,2
2016,13Q,2
2016,LF,4
2016,LDM,11
2016,OO,72
2016,OO,48
2016,MQ,98
2016,MQ,44
2016,ZW,49
2016,CAZ,2
2016,UA,52
2016,UA,1425
2016,UA,5699
2016,LJ,644
2016,UA,3879
2016,KE,29459
2016,LJ,10852
2016,7C,20916
2016,KE,10044
2016,DL,8832
2016,UA,15393
2016,PR,6848
2016,UA,9884
